哀	year	sum(match_count)	sum(volume_count)
怜惜	1991	66	61
怜惜	1990	70	65
怜惜	1989	76	76
怜惜	1988	94	88
怜惜	1987	90	88
怜惜	1986	130	123
怜惜	1985	96	88
怜惜	1984	108	103
怜惜	1983	79	76
怜惜	1982	122	122
怜惜	1981	78	78
怜惜	1980	60	60
怜惜	1979	76	64
怜惜	1978	36	34
怜惜	1977	2	2
怜惜	1976	2	2
怜惜	1975	14	6
怜惜	1973	6	4
怜惜	1972	2	2
怜惜	1964	2	2
怜惜	1963	10	10
怜惜	1962	18	18
怜惜	1961	2	2
怜惜	1960	2	2
怜惜	1959	8	8
怜惜	1958	6	6
怜惜	1957	8	8
怜惜	1956	6	6
怜惜	1955	6	6
怜惜	1938	2	2
怜惜	1929	2	2
怜恤	year	sum(match_count)	sum(volume_count)
怜恤	2000	16	16
怜恤	1999	8	8
怜恤	1998	34	28
怜恤	1997	10	10
怜恤	1996	12	11
怜恤	1995	6	6
怜恤	1994	11	11
怜恤	1993	6	6
怜恤	1992	2	2
怜恤	1991	10	10
怜恤	1990	16	16
怜恤	1989	8	8
怜恤	1988	18	13
怜恤	1987	6	6
怜恤	1986	14	14
怜恤	1985	32	30
怜恤	1984	28	28
怜恤	1983	30	28
怜恤	1982	16	16
怜恤	1981	14	14
怜恤	1980	12	12
怜恤	1979	16	10
怜恤	1978	4	4
怜恤	1956	2	2
凉	year	sum(match_count)	sum(volume_count)
凉	2000	1901	1551
凉	1999	2172	1569
凉	1998	2090	1620
凉	1997	1832	1427
凉	1996	1886	1449
凉	1995	1824	1378
凉	1994	1892	1398
凉	1993	2168	1621
凉	1992	1824	1321
凉	1991	1484	1064
凉	1990	1612	1171
凉	1989	1842	1396
凉	1988	1812	1384
凉	1987	1662	1316
凉	1986	1860	1502
凉	1985	2010	1591
凉	1984	1704	1375
凉	1983	1592	1255
凉	1982	1412	1147
凉	1981	1250	1016
凉	1980	968	808
凉	1979	656	570
凉	1978	242	219
凉	1977	110	101
凉	1976	56	56
凉	1975	68	66
凉	1974	42	42
凉	1973	82	80
凉	1972	48	46
凉	1971	16	16
凉	1970	24	23
凉	1969	16	14
凉	1968	12	10
凉	1967	14	10
凉	1966	26	26
凉	1965	112	79
凉	1964	84	79
凉	1963	66	64
凉	1962	144	134
凉	1961	58	57
凉	1960	42	42
凉	1959	108	103
凉	1958	68	66
凉	1957	86	81
凉	1956	66	64
凉	1955	4	4
凉	1953	4	4
凉	1950	2	2
凉	1948	2	2
凉	1945	2	2
凉	1942	2	2
凉	1937	2	2
凉	1936	6	4
凉	1935	2	2
凉	1933	2	2
凉	1931	2	2
凉	1930	4	2
凉	1924	2	2
凉	1918	2	2
凉	1915	2	2
凉	1911	2	2
凉	1900	4	4
两难	year	sum(match_count)	sum(volume_count)
两难	2000	5572	3072
两难	1999	4870	2852
两难	1998	5105	2919
两难	1997	4212	2402
两难	1996	4042	2326
两难	1995	4098	2130
两难	1994	3804	2089
两难	1993	4084	2334
两难	1992	3914	2209
两难	1991	3516	1884
两难	1990	3300	1702
两难	1989	3382	1834
两难	1988	3036	1615
两难	1987	1634	1032
两难	1986	1060	658
两难	1985	624	459
两难	1984	430	353
两难	1983	400	323
两难	1982	272	247
两难	1981	318	276
两难	1980	170	154
两难	1979	126	112
两难	1978	36	36
两难	1977	16	16
两难	1976	2	2
两难	1975	20	17
两难	1974	2	2
两难	1973	12	12
两难	1972	4	4
两难	1971	4	4
两难	1966	4	4
两难	1965	16	16
两难	1964	6	6
两难	1963	22	21
两难	1962	20	20
两难	1961	4	4
两难	1960	2	2
两难	1959	30	30
两难	1958	12	12
两难	1957	12	12
两难	1956	2	2
两难	1955	6	6
两难	1952	2	2
两难	1949	8	5
两难	1936	4	2
两难	1935	2	2
两难	1916	2	2
谅	year	sum(match_count)	sum(volume_count)
谅	2000	1048	850
谅	1999	1030	909
谅	1998	1060	971
谅	1997	892	784
谅	1996	891	763
谅	1995	785	690
谅	1994	847	718
谅	1993	1177	935
谅	1992	776	675
谅	1991	794	711
谅	1990	788	676
谅	1989	975	867
谅	1988	868	784
谅	1987	932	798
谅	1986	1028	922
谅	1985	1053	952
谅	1984	989	854
谅	1983	763	658
谅	1982	772	667
谅	1981	589	512
谅	1980	519	449
谅	1979	350	318
谅	1978	114	109
谅	1977	32	32
谅	1976	38	36
谅	1975	26	26
谅	1974	34	26
谅	1973	22	20
谅	1972	4	4
谅	1971	6	6
谅	1970	10	8
谅	1969	2	2
谅	1968	2	2
谅	1967	6	6
谅	1966	8	8
谅	1965	14	14
谅	1964	16	15
谅	1963	20	20
谅	1962	28	24
谅	1961	18	18
谅	1960	20	18
谅	1959	14	12
谅	1958	20	20
谅	1957	30	29
谅	1956	16	16
谅	1955	4	4
谅	1954	2	2
谅	1952	2	2
谅	1951	12	12
谅	1949	2	2
谅	1948	2	2
谅	1945	2	2
谅	1939	2	2
谅	1938	2	2
谅	1936	2	2
谅	1934	2	2
谅	1926	2	2
谅	1925	2	2
谅	1924	2	2
谅	1916	2	2
谅	1900	4	4
谅解	year	sum(match_count)	sum(volume_count)
谅解	2000	16316	6164
谅解	1999	17514	6050
谅解	1998	16908	6153
谅解	1997	14652	5180
谅解	1996	14336	5325
谅解	1995	13858	5558
谅解	1994	15336	5036
谅解	1993	17754	6658
谅解	1992	15036	5432
谅解	1991	13450	5524
谅解	1990	12570	5155
谅解	1989	13560	5947
谅解	1988	15684	6644
谅解	1987	15864	6366
谅解	1986	13902	5904
谅解	1985	14752	6036
谅解	1984	12296	5206
谅解	1983	10368	4327
谅解	1982	9052	3709
谅解	1981	8596	3478
谅解	1980	5416	2445
谅解	1979	4714	1873
谅解	1978	1252	786
谅解	1977	956	372
谅解	1976	320	178
谅解	1975	402	264
谅解	1974	422	170
谅解	1973	376	197
谅解	1972	362	144
谅解	1971	252	75
谅解	1970	66	32
谅解	1969	148	55
谅解	1968	34	26
谅解	1967	60	39
谅解	1966	250	98
谅解	1965	110	82
谅解	1964	150	87
谅解	1963	246	119
谅解	1962	196	124
谅解	1961	74	56
谅解	1960	242	48
谅解	1959	238	95
谅解	1958	346	152
谅解	1957	520	186
谅解	1956	150	90
谅解	1955	300	80
谅解	1954	18	10
谅解	1953	92	16
谅解	1952	4	4
谅解	1951	20	10
谅解	1950	10	4
谅解	1949	20	12
谅解	1948	10	5
谅解	1945	12	3
谅解	1938	4	4
谅解	1937	4	2
谅解	1936	58	7
谅解	1935	2	2
谅解	1934	6	6
谅解	1933	2	2
谅解	1932	4	2
谅解	1930	2	2
谅解	1927	4	4
谅解	1923	2	2
谅解	1903	4	4
谅解	1900	92	13
虑	year	sum(match_count)	sum(volume_count)
虑	2000	33153	14117
虑	1999	30084	12616
虑	1998	29231	12492
虑	1997	26088	11229
虑	1996	24670	10730
虑	1995	23994	10687
虑	1994	25210	10977
虑	1993	28823	12344
虑	1992	26500	11277
虑	1991	24420	10746
虑	1990	22732	10339
虑	1989	24762	11463
虑	1988	27214	12845
虑	1987	24371	11626
虑	1986	22467	10543
虑	1985	22742	10944
虑	1984	20048	9956
虑	1983	18030	8514
虑	1982	15166	7233
虑	1981	13369	6531
虑	1980	9650	5028
虑	1979	6665	3872
虑	1978	2514	1657
虑	1977	1698	1107
虑	1976	880	591
虑	1975	1120	774
虑	1974	886	561
虑	1973	622	463
虑	1972	498	355
虑	1971	246	154
虑	1970	172	125
虑	1969	96	77
虑	1968	56	47
虑	1967	102	76
虑	1966	505	321
虑	1965	1080	600
虑	1964	1392	755
虑	1963	1412	762
虑	1962	1468	871
虑	1961	696	432
虑	1960	832	468
虑	1959	1862	1053
虑	1958	1958	1154
虑	1957	2074	1147
虑	1956	1072	625
虑	1955	474	281
虑	1954	48	33
虑	1953	68	47
虑	1952	90	54
虑	1951	66	26
虑	1950	20	14
虑	1949	94	33
虑	1948	16	12
虑	1947	8	7
虑	1946	6	6
虑	1945	12	7
虑	1944	6	4
虑	1941	4	4
虑	1940	2	2
虑	1939	16	13
虑	1938	18	13
虑	1937	16	13
虑	1936	44	29
虑	1935	5	5
虑	1934	6	6
虑	1933	10	10
虑	1932	2	2
虑	1931	8	8
虑	1930	6	5
虑	1929	6	6
虑	1928	2	2
虑	1927	6	3
虑	1926	6	5
虑	1925	2	2
虑	1924	6	6
虑	1923	6	6
虑	1922	4	4
虑	1921	2	2
虑	1912	4	2
虑	1903	8	5
虑	1901	2	2
虑	1900	46	25
乱	year	sum(match_count)	sum(volume_count)
乱	2000	50270	15018
乱	1999	47238	14551
乱	1998	45812	14097
乱	1997	40292	11964
乱	1996	37876	11629
乱	1995	36734	12685
乱	1994	40082	12386
乱	1993	41458	13820
乱	1992	39734	12421
乱	1991	39480	12173
乱	1990	38378	11882
乱	1989	37816	13433
乱	1988	30976	13565
乱	1987	30426	12980
乱	1986	26236	11428
乱	1985	26042	11882
乱	1984	23700	11042
乱	1983	20210	8875
乱	1982	18936	8277
乱	1981	16818	7194
乱	1980	11212	5495
乱	1979	8580	4518
乱	1978	3720	2081
乱	1977	2420	1345
乱	1976	1594	921
乱	1975	1668	1005
乱	1974	1422	850
乱	1973	1054	689
乱	1972	1058	444
乱	1971	400	219
乱	1970	222	170
乱	1969	148	107
乱	1968	190	83
乱	1967	310	149
乱	1966	938	415
乱	1965	2704	774
乱	1964	4262	1034
乱	1963	4972	1068
乱	1962	3800	1304
乱	1961	1810	598
乱	1960	1568	529
乱	1959	4326	1474
乱	1958	5688	1726
乱	1957	6634	1915
乱	1956	4760	1428
乱	1955	1722	533
乱	1954	176	79
乱	1953	176	100
乱	1952	64	54
乱	1951	130	53
乱	1950	64	41
乱	1949	358	93
乱	1948	46	18
乱	1947	34	26
乱	1946	16	12
乱	1945	22	12
乱	1944	2	2
乱	1943	2	2
乱	1941	16	15
乱	1940	20	8
乱	1939	28	16
乱	1938	36	29
乱	1937	26	22
乱	1936	86	71
乱	1935	44	30
乱	1934	20	13
乱	1933	26	18
乱	1932	20	17
乱	1931	2	2
乱	1930	70	30
乱	1929	12	12
乱	1928	16	14
乱	1927	8	7
乱	1925	4	4
乱	1924	26	25
乱	1923	10	10
乱	1922	4	4
乱	1921	10	6
乱	1920	2	2
乱	1916	8	4
乱	1913	4	3
乱	1912	4	4
乱	1911	4	4
乱	1907	2	2
乱	1903	2	2
乱	1900	66	37
骂	year	sum(match_count)	sum(volume_count)
骂	2000	4456	2889
骂	1999	4246	2753
骂	1998	4634	2902
骂	1997	3424	2319
骂	1996	3688	2429
骂	1995	3550	2537
骂	1994	3168	2149
骂	1993	3924	2658
骂	1992	3156	2060
骂	1991	2786	1984
骂	1990	3018	2065
骂	1989	3604	2566
骂	1988	3496	2505
骂	1987	3382	2439
骂	1986	3982	2748
骂	1985	4406	2986
骂	1984	3982	2752
骂	1983	3168	2288
骂	1982	3060	2209
骂	1981	3086	2169
骂	1980	2392	1686
骂	1979	2086	1509
骂	1978	848	625
骂	1977	534	367
骂	1976	274	224
骂	1975	348	260
骂	1974	502	373
骂	1973	188	142
骂	1972	132	112
骂	1971	34	28
骂	1970	44	34
骂	1969	18	10
骂	1968	12	12
骂	1967	38	26
骂	1966	156	67
骂	1965	72	62
骂	1964	122	90
骂	1963	116	86
骂	1962	98	82
骂	1961	52	37
骂	1960	36	26
骂	1959	98	89
骂	1958	152	110
骂	1957	110	90
骂	1956	120	94
骂	1955	66	51
骂	1954	4	4
骂	1953	16	13
骂	1952	4	4
骂	1951	42	12
骂	1950	2	2
骂	1949	8	6
骂	1941	2	2
骂	1938	10	5
骂	1936	2	2
骂	1935	2	2
骂	1934	10	6
骂	1933	2	2
骂	1930	8	4
骂	1927	4	4
骂街	year	sum(match_count)	sum(volume_count)
骂街	2000	18	16
骂街	1999	23	23
骂街	1998	22	20
骂街	1997	16	16
骂街	1996	7	6
骂街	1995	14	12
骂街	1994	18	18
骂街	1993	16	15
骂街	1992	6	6
骂街	1991	12	12
骂街	1990	10	10
骂街	1989	16	10
骂街	1988	40	38
骂街	1987	4	4
骂街	1986	30	30
骂街	1985	8	7
骂街	1984	14	14
骂街	1983	2	2
骂街	1982	6	6
骂街	1981	2	2
骂街	1980	10	10
骂街	1979	4	4
骂街	1978	4	4
骂街	1976	2	2
骂街	1957	2	2
骂娘	year	sum(match_count)	sum(volume_count)
骂娘	2000	19	19
骂娘	1999	28	28
骂娘	1998	62	62
骂娘	1997	17	17
骂娘	1996	32	28
骂娘	1995	23	23
骂娘	1994	13	13
骂娘	1993	30	29
骂娘	1992	30	30
骂娘	1991	18	18
骂娘	1990	14	14
骂娘	1989	51	51
骂娘	1988	26	26
骂娘	1987	25	25
骂娘	1986	18	18
骂娘	1985	22	22
骂娘	1984	11	11
骂娘	1983	12	12
骂娘	1982	14	14
骂娘	1981	16	16
骂娘	1980	5	5
骂娘	1979	6	6
骂娘	1957	2	2
骂人	year	sum(match_count)	sum(volume_count)
骂人	2000	492	417
骂人	1999	474	385
骂人	1998	548	429
骂人	1997	412	302
骂人	1996	392	321
骂人	1995	415	368
骂人	1994	310	271
骂人	1993	382	331
骂人	1992	314	273
骂人	1991	220	169
骂人	1990	190	176
骂人	1989	246	217
骂人	1988	234	214
骂人	1987	258	226
骂人	1986	310	277
骂人	1985	318	274
骂人	1984	312	289
骂人	1983	252	224
骂人	1982	228	205
骂人	1981	238	210
骂人	1980	130	119
骂人	1979	136	114
骂人	1978	18	14
骂人	1977	16	16
骂人	1976	8	8
骂人	1975	4	4
骂人	1974	6	4
骂人	1973	20	20
骂人	1972	12	9
骂人	1966	14	10
骂人	1965	4	4
骂人	1964	8	8
骂人	1963	8	4
骂人	1962	2	2
骂人	1960	2	2
骂人	1959	2	2
骂人	1958	10	10
骂人	1957	22	22
骂人	1956	12	12
骂人	1955	2	2
骂人	1954	4	4
骂人	1953	2	2
骂人	1949	6	4
骂人	1945	2	2
骂人	1938	8	5
埋没	year	sum(match_count)	sum(volume_count)
埋没	2000	285	267
埋没	1999	318	314
埋没	1998	300	286
埋没	1997	256	242
埋没	1996	267	253
埋没	1995	264	244
埋没	1994	199	197
埋没	1993	188	182
埋没	1992	222	214
埋没	1991	195	171
埋没	1990	196	178
埋没	1989	314	288
埋没	1988	305	296
埋没	1987	339	300
埋没	1986	325	314
埋没	1985	329	302
埋没	1984	288	269
埋没	1983	186	178
埋没	1982	261	252
埋没	1981	289	266
埋没	1980	148	144
埋没	1979	90	84
埋没	1978	18	18
埋没	1977	12	12
埋没	1976	2	2
埋没	1975	4	4
埋没	1974	10	8
埋没	1973	10	10
埋没	1972	10	10
埋没	1971	8	8
埋没	1970	14	10
埋没	1968	4	4
埋没	1966	6	4
埋没	1965	14	12
埋没	1964	16	16
埋没	1963	42	38
埋没	1962	35	35
埋没	1961	22	20
埋没	1960	26	23
埋没	1959	51	46
埋没	1958	42	42
埋没	1957	40	40
埋没	1956	31	27
埋没	1955	4	4
埋没	1953	2	2
埋没	1946	1	1
埋怨	year	sum(match_count)	sum(volume_count)
埋怨	2000	5530	3074
埋怨	1999	5576	3137
埋怨	1998	5506	3126
埋怨	1997	4598	2572
埋怨	1996	4742	2671
埋怨	1995	4605	2768
埋怨	1994	4274	2609
埋怨	1993	5245	3123
埋怨	1992	4736	2770
埋怨	1991	4184	2418
埋怨	1990	4328	2473
埋怨	1989	5291	2994
埋怨	1988	5371	3230
埋怨	1987	4734	2861
埋怨	1986	5326	3010
埋怨	1985	6292	3400
埋怨	1984	6340	3472
埋怨	1983	5426	2770
埋怨	1982	5168	2563
埋怨	1981	4706	2228
埋怨	1980	3508	1854
埋怨	1979	2812	1590
埋怨	1978	1276	802
埋怨	1977	560	345
埋怨	1976	316	230
埋怨	1975	346	253
埋怨	1974	294	191
埋怨	1973	314	227
埋怨	1972	288	184
埋怨	1971	116	78
埋怨	1970	52	39
埋怨	1969	38	26
埋怨	1968	20	18
埋怨	1967	38	30
埋怨	1966	158	107
埋怨	1965	358	225
埋怨	1964	396	275
埋怨	1963	346	237
埋怨	1962	396	282
埋怨	1961	210	134
埋怨	1960	162	120
埋怨	1959	532	366
埋怨	1958	618	424
埋怨	1957	564	385
埋怨	1956	488	369
埋怨	1955	176	121
埋怨	1954	26	13
埋怨	1953	8	8
埋怨	1952	8	8
埋怨	1951	18	12
埋怨	1950	6	6
埋怨	1949	10	8
埋怨	1948	4	2
埋怨	1947	8	8
埋怨	1946	2	2
埋怨	1945	6	6
埋怨	1942	2	2
埋怨	1941	2	2
埋怨	1939	2	2
埋怨	1937	12	10
埋怨	1936	4	4
埋怨	1933	2	2
埋怨	1932	4	4
埋怨	1930	4	4
埋怨	1929	2	2
埋怨	1926	4	4
埋怨	1921	2	2
埋怨	1900	20	9
满不在乎	year	sum(match_count)	sum(volume_count)
满不在乎	2000	511	465
满不在乎	1999	526	466
满不在乎	1998	493	447
满不在乎	1997	370	340
满不在乎	1996	328	315
满不在乎	1995	400	386
满不在乎	1994	358	330
满不在乎	1993	491	456
满不在乎	1992	384	357
满不在乎	1991	330	295
满不在乎	1990	329	310
满不在乎	1989	542	472
满不在乎	1988	470	435
满不在乎	1987	472	428
满不在乎	1986	608	538
满不在乎	1985	638	580
满不在乎	1984	659	559
满不在乎	1983	570	493
满不在乎	1982	444	411
满不在乎	1981	570	488
满不在乎	1980	341	317
满不在乎	1979	316	287
满不在乎	1978	110	107
满不在乎	1977	50	48
满不在乎	1976	20	20
满不在乎	1975	44	42
满不在乎	1974	28	28
满不在乎	1973	18	18
满不在乎	1972	28	28
满不在乎	1971	6	6
满不在乎	1970	4	4
满不在乎	1966	8	8
满不在乎	1965	20	20
满不在乎	1964	40	39
满不在乎	1963	32	32
满不在乎	1962	22	22
满不在乎	1961	12	12
满不在乎	1960	2	2
满不在乎	1959	18	18
满不在乎	1958	24	22
满不在乎	1957	20	18
满不在乎	1956	22	20
满不在乎	1955	4	4
满不在乎	1944	4	2
满不在乎	1936	1	1
漫骂	year	sum(match_count)	sum(volume_count)
漫骂	2000	26	26
漫骂	1999	36	36
漫骂	1998	36	36
漫骂	1997	24	24
漫骂	1996	29	29
漫骂	1995	26	26
漫骂	1994	18	18
漫骂	1993	18	18
漫骂	1992	32	32
漫骂	1991	30	28
漫骂	1990	16	16
漫骂	1989	19	19
漫骂	1988	30	30
漫骂	1987	22	22
漫骂	1986	22	22
漫骂	1985	34	32
漫骂	1984	24	24
漫骂	1983	6	6
漫骂	1982	2	2
漫骂	1981	18	18
漫骂	1980	2	2
漫骂	1979	2	2
漫骂	1978	2	2
漫骂	1977	4	4
漫骂	1976	2	2
漫骂	1975	2	2
漫骂	1974	8	8
漫骂	1973	4	4
漫骂	1972	2	2
漫骂	1959	2	2
漫骂	1958	6	6
漫骂	1957	4	4
漫骂	1956	6	6
谩骂	year	sum(match_count)	sum(volume_count)
谩骂	2000	1150	939
谩骂	1999	890	736
谩骂	1998	847	697
谩骂	1997	570	515
谩骂	1996	826	666
谩骂	1995	864	741
谩骂	1994	588	532
谩骂	1993	698	607
谩骂	1992	600	536
谩骂	1991	694	616
谩骂	1990	728	622
谩骂	1989	971	788
谩骂	1988	693	636
谩骂	1987	764	655
谩骂	1986	619	565
谩骂	1985	730	627
谩骂	1984	722	625
谩骂	1983	686	605
谩骂	1982	636	553
谩骂	1981	656	527
谩骂	1980	330	294
谩骂	1979	428	328
谩骂	1978	136	126
谩骂	1977	94	79
谩骂	1976	62	61
谩骂	1975	80	72
谩骂	1974	118	100
谩骂	1973	38	36
谩骂	1972	90	57
谩骂	1971	16	12
谩骂	1970	20	15
谩骂	1969	4	4
谩骂	1968	4	4
谩骂	1967	2	2
谩骂	1966	12	12
谩骂	1965	8	8
谩骂	1964	32	27
谩骂	1963	38	35
谩骂	1962	10	10
谩骂	1961	4	4
谩骂	1960	8	6
谩骂	1959	16	14
谩骂	1958	24	24
谩骂	1957	24	21
谩骂	1956	44	37
谩骂	1955	56	39
谩骂	1953	6	6
谩骂	1951	2	2
谩骂	1949	2	2
谩骂	1938	6	6
谩骂	1936	2	2
谩骂	1933	2	2
毛骨悚然	year	sum(match_count)	sum(volume_count)
毛骨悚然	2000	2741	1718
毛骨悚然	1999	2705	1716
毛骨悚然	1998	2998	1734
毛骨悚然	1997	2441	1446
毛骨悚然	1996	2682	1621
毛骨悚然	1995	2561	1526
毛骨悚然	1994	2555	1503
毛骨悚然	1993	3125	1893
毛骨悚然	1992	2214	1294
毛骨悚然	1991	1834	1042
毛骨悚然	1990	1659	948
毛骨悚然	1989	1839	1109
毛骨悚然	1988	2186	1324
毛骨悚然	1987	2206	1205
毛骨悚然	1986	2457	1316
毛骨悚然	1985	2461	1455
毛骨悚然	1984	1828	1144
毛骨悚然	1983	1708	1074
毛骨悚然	1982	1443	960
毛骨悚然	1981	1458	919
毛骨悚然	1980	1128	740
毛骨悚然	1979	615	446
毛骨悚然	1978	228	164
毛骨悚然	1977	108	85
毛骨悚然	1976	48	36
毛骨悚然	1975	50	44
毛骨悚然	1974	42	29
毛骨悚然	1973	52	46
毛骨悚然	1972	14	14
毛骨悚然	1971	4	4
毛骨悚然	1969	4	4
毛骨悚然	1968	2	2
毛骨悚然	1966	24	24
毛骨悚然	1965	26	22
毛骨悚然	1964	70	44
毛骨悚然	1963	68	64
毛骨悚然	1962	104	96
毛骨悚然	1961	38	36
毛骨悚然	1960	22	20
毛骨悚然	1959	76	69
毛骨悚然	1958	58	54
毛骨悚然	1957	78	63
毛骨悚然	1956	52	40
毛骨悚然	1955	16	10
毛骨悚然	1954	2	2
毛骨悚然	1953	4	4
毛骨悚然	1951	6	2
毛骨悚然	1938	2	2
毛骨悚然	1935	2	2
冒火	year	sum(match_count)	sum(volume_count)
冒火	2000	46	46
冒火	1999	51	51
冒火	1998	20	20
冒火	1997	20	20
冒火	1996	28	28
冒火	1995	27	27
冒火	1994	16	16
冒火	1993	58	44
冒火	1992	24	24
冒火	1991	28	26
冒火	1990	31	31
冒火	1989	27	27
冒火	1988	32	24
冒火	1987	24	24
冒火	1986	28	28
冒火	1985	48	44
冒火	1984	30	30
冒火	1983	32	32
冒火	1982	52	50
冒火	1981	31	30
冒火	1980	26	26
冒火	1979	36	36
冒火	1978	22	22
冒火	1977	6	6
冒火	1976	8	8
冒火	1975	6	6
冒火	1974	6	6
冒火	1972	2	2
冒火	1967	2	2
冒火	1966	2	2
冒火	1965	6	6
冒火	1964	4	4
冒火	1963	8	8
冒火	1962	2	2
冒火	1959	7	7
冒火	1958	2	2
冒火	1956	2	2
冒火	1955	2	2
没精打采	year	sum(match_count)	sum(volume_count)
没精打采	2000	211	193
没精打采	1999	232	212
没精打采	1998	263	216
没精打采	1997	172	152
没精打采	1996	196	176
没精打采	1995	126	114
没精打采	1994	214	198
没精打采	1993	173	158
没精打采	1992	151	137
没精打采	1991	106	100
没精打采	1990	153	140
没精打采	1989	214	176
没精打采	1988	183	169
没精打采	1987	180	166
没精打采	1986	276	240
没精打采	1985	265	246
没精打采	1984	258	234
没精打采	1983	177	163
没精打采	1982	260	222
没精打采	1981	203	179
没精打采	1980	208	178
没精打采	1979	227	203
没精打采	1978	94	88
没精打采	1977	17	17
没精打采	1976	22	20
没精打采	1975	14	14
没精打采	1974	10	10
没精打采	1973	20	20
没精打采	1972	10	10
没精打采	1966	2	2
没精打采	1965	10	10
没精打采	1964	10	10
没精打采	1963	6	6
没精打采	1962	25	17
没精打采	1961	11	11
没精打采	1960	12	12
没精打采	1959	14	12
没精打采	1958	6	6
没精打采	1957	12	12
没精打采	1956	12	10
没精打采	1955	4	4
没精打采	1948	2	2
没精打采	1926	2	2
没意思	year	sum(match_count)	sum(volume_count)
没意思	2000	1844	1068
没意思	1999	1642	986
没意思	1998	1992	1137
没意思	1997	1721	949
没意思	1996	1705	994
没意思	1995	1411	864
没意思	1994	1332	850
没意思	1993	1577	1066
没意思	1992	926	616
没意思	1991	757	489
没意思	1990	880	557
没意思	1989	1006	650
没意思	1988	1094	718
没意思	1987	1034	663
没意思	1986	1250	775
没意思	1985	1356	927
没意思	1984	1054	789
没意思	1983	906	671
没意思	1982	729	553
没意思	1981	720	526
没意思	1980	598	460
没意思	1979	374	317
没意思	1978	130	109
没意思	1977	16	16
没意思	1976	32	28
没意思	1975	52	46
没意思	1974	32	32
没意思	1973	59	48
没意思	1972	44	31
没意思	1971	10	8
没意思	1969	4	4
没意思	1968	6	6
没意思	1967	2	2
没意思	1966	4	4
没意思	1965	30	26
没意思	1964	48	39
没意思	1963	38	29
没意思	1962	22	20
没意思	1961	2	2
没意思	1960	30	24
没意思	1959	32	32
没意思	1958	44	38
没意思	1957	34	30
没意思	1956	12	12
没意思	1955	8	8
没意思	1952	4	2
没意思	1947	2	2
没意思	1945	4	2
没意思	1938	2	2
没意思	1900	2	2
闷	year	sum(match_count)	sum(volume_count)
闷	2000	3622	2254
闷	1999	3775	2327
闷	1998	4671	2454
闷	1997	4010	2208
闷	1996	3902	2090
闷	1995	2944	1795
闷	1994	3633	2049
闷	1993	4118	2344
闷	1992	3357	1897
闷	1991	2808	1635
闷	1990	3126	1811
闷	1989	3873	2280
闷	1988	3983	2476
闷	1987	4122	2243
闷	1986	4454	2439
闷	1985	4709	2651
闷	1984	4594	2642
闷	1983	3692	2219
闷	1982	3539	2080
闷	1981	2822	1695
闷	1980	2030	1380
闷	1979	1595	1048
闷	1978	634	402
闷	1977	296	199
闷	1976	242	162
闷	1975	208	139
闷	1974	124	72
闷	1973	236	138
闷	1972	134	81
闷	1971	48	20
闷	1970	18	12
闷	1969	4	4
闷	1968	2	2
闷	1967	10	10
闷	1966	28	28
闷	1965	56	44
闷	1964	120	80
闷	1963	148	103
闷	1962	92	81
闷	1961	50	46
闷	1960	48	42
闷	1959	128	114
闷	1958	112	83
闷	1957	122	104
闷	1956	110	95
闷	1955	32	15
闷	1954	6	6
闷	1953	8	6
闷	1951	4	4
闷	1950	2	2
闷	1949	2	2
闷	1946	4	4
闷	1945	4	2
闷	1938	10	6
闷	1936	4	4
闷	1935	6	6
闷	1934	2	2
闷	1932	2	2
闷	1931	2	2
闷	1930	2	2
闷	1929	2	2
闷	1926	2	2
闷	1924	4	4
闷	1900	2	2
闷闷不乐	year	sum(match_count)	sum(volume_count)
闷闷不乐	2000	414	385
闷闷不乐	1999	356	320
闷闷不乐	1998	463	400
闷闷不乐	1997	333	314
闷闷不乐	1996	308	280
闷闷不乐	1995	342	322
闷闷不乐	1994	304	274
闷闷不乐	1993	332	315
闷闷不乐	1992	355	302
闷闷不乐	1991	236	214
闷闷不乐	1990	268	255
闷闷不乐	1989	316	293
闷闷不乐	1988	314	295
闷闷不乐	1987	360	330
闷闷不乐	1986	378	347
闷闷不乐	1985	397	356
闷闷不乐	1984	390	364
闷闷不乐	1983	400	374
闷闷不乐	1982	258	230
闷闷不乐	1981	261	226
闷闷不乐	1980	204	188
闷闷不乐	1979	128	120
闷闷不乐	1978	46	44
闷闷不乐	1977	20	20
闷闷不乐	1976	20	20
闷闷不乐	1975	26	26
闷闷不乐	1974	4	4
闷闷不乐	1973	8	8
闷闷不乐	1972	10	10
闷闷不乐	1967	2	2
闷闷不乐	1962	2	2
闷闷不乐	1960	4	4
闷闷不乐	1959	2	2
闷闷不乐	1955	6	6
闷闷不乐	1953	2	2
闷闷不乐	1951	2	2
闷闷不乐	1944	2	2
闷闷不乐	1933	2	2
面面相觑	year	sum(match_count)	sum(volume_count)
面面相觑	2000	62	58
面面相觑	1999	77	75
面面相觑	1998	48	46
面面相觑	1997	59	55
面面相觑	1996	41	41
面面相觑	1995	55	55
面面相觑	1994	25	25
面面相觑	1993	41	39
面面相觑	1992	38	32
面面相觑	1991	30	30
面面相觑	1990	16	14
面面相觑	1989	30	30
面面相觑	1988	27	27
面面相觑	1987	27	27
面面相觑	1986	22	22
面面相觑	1985	14	14
面面相觑	1984	34	34
