爱	year	sum(match_count)	sum(volume_count)
恋爱	1987	11408	3850
恋爱	1986	12985	4193
恋爱	1985	13004	4420
恋爱	1984	12678	4428
恋爱	1983	11422	3575
恋爱	1982	10327	3340
恋爱	1981	8852	2836
恋爱	1980	5468	2077
恋爱	1979	4045	1580
恋爱	1978	924	471
恋爱	1977	306	143
恋爱	1976	170	76
恋爱	1975	182	108
恋爱	1974	136	67
恋爱	1973	155	96
恋爱	1972	134	48
恋爱	1971	44	31
恋爱	1970	50	30
恋爱	1969	8	6
恋爱	1968	2	2
恋爱	1967	8	6
恋爱	1966	80	29
恋爱	1965	62	47
恋爱	1964	260	132
恋爱	1963	210	139
恋爱	1962	278	170
恋爱	1961	92	74
恋爱	1960	62	47
恋爱	1959	402	233
恋爱	1958	302	229
恋爱	1957	390	246
恋爱	1956	230	163
恋爱	1955	28	24
恋爱	1954	16	13
恋爱	1953	34	19
恋爱	1951	14	9
恋爱	1950	4	4
恋爱	1949	6	4
恋爱	1948	4	3
恋爱	1947	4	4
恋爱	1946	2	2
恋爱	1945	36	6
恋爱	1942	2	2
恋爱	1938	18	9
恋爱	1937	2	2
恋爱	1935	4	4
恋爱	1934	12	7
恋爱	1933	6	4
恋爱	1932	10	6
恋爱	1931	2	2
恋爱	1930	16	4
恋爱	1929	10	5
恋爱	1927	2	2
恋爱	1926	12	5
恋爱	1925	2	2
恋爱	1922	4	4
恋爱	1921	4	2
恋爱	1906	4	3
恋爱	1900	16	7
恋恋不舍	year	sum(match_count)	sum(volume_count)
恋恋不舍	2000	68	68
恋恋不舍	1999	51	51
恋恋不舍	1998	48	44
恋恋不舍	1997	44	44
恋恋不舍	1996	10	8
恋恋不舍	1995	46	46
恋恋不舍	1994	58	58
恋恋不舍	1993	62	62
恋恋不舍	1992	36	36
恋恋不舍	1991	33	33
恋恋不舍	1990	20	20
恋恋不舍	1989	20	20
恋恋不舍	1988	30	30
恋恋不舍	1987	36	36
恋恋不舍	1986	23	23
恋恋不舍	1985	24	24
恋恋不舍	1984	6	6
恋恋不舍	1983	14	14
恋恋不舍	1982	28	28
恋恋不舍	1981	48	48
恋恋不舍	1980	10	10
恋恋不舍	1979	14	14
恋恋不舍	1978	4	4
恋恋不舍	1977	2	2
恋恋不舍	1976	2	2
恋恋不舍	1975	2	2
恋恋不舍	1971	4	4
恋恋不舍	1970	2	2
恋恋不舍	1966	2	2
恋恋不舍	1962	2	2
恋恋不舍	1961	2	2
恋恋不舍	1958	11	11
恋恋不舍	1957	2	2
恋恋不舍	1956	2	2
领情	year	sum(match_count)	sum(volume_count)
领情	2000	188	176
领情	1999	126	119
领情	1998	132	128
领情	1997	116	108
领情	1996	102	99
领情	1995	100	99
领情	1994	76	74
领情	1993	46	46
领情	1992	80	80
领情	1991	46	46
领情	1990	42	42
领情	1989	51	51
领情	1988	120	120
领情	1987	50	50
领情	1986	114	110
领情	1985	86	76
领情	1984	64	63
领情	1983	54	54
领情	1982	32	32
领情	1981	40	40
领情	1980	30	30
领情	1979	38	35
领情	1978	22	18
领情	1975	4	4
领情	1974	8	8
领情	1972	4	4
领情	1971	2	2
领情	1964	2	2
领情	1963	6	6
领情	1962	2	2
领情	1961	4	4
领情	1960	2	2
领情	1958	8	8
领情	1957	4	4
留神	year	sum(match_count)	sum(volume_count)
留神	2000	156	146
留神	1999	252	230
留神	1998	269	246
留神	1997	156	150
留神	1996	226	215
留神	1995	145	131
留神	1994	156	150
留神	1993	192	163
留神	1992	189	154
留神	1991	106	95
留神	1990	125	107
留神	1989	231	196
留神	1988	133	129
留神	1987	168	153
留神	1986	191	190
留神	1985	193	176
留神	1984	241	230
留神	1983	148	141
留神	1982	181	162
留神	1981	175	168
留神	1980	136	122
留神	1979	108	98
留神	1978	36	36
留神	1977	16	14
留神	1976	8	8
留神	1975	31	22
留神	1974	10	10
留神	1973	29	29
留神	1972	28	19
留神	1969	4	4
留神	1968	2	2
留神	1966	10	8
留神	1965	4	4
留神	1964	8	8
留神	1963	14	14
留神	1962	8	8
留神	1961	10	10
留神	1960	2	2
留神	1959	2	2
留神	1958	10	10
留神	1957	4	4
留神	1956	4	4
留神	1955	2	2
留神	1903	2	2
留心	year	sum(match_count)	sum(volume_count)
留心	2000	2683	2085
留心	1999	2906	2252
留心	1998	3323	2364
留心	1997	2353	1862
留心	1996	2683	2018
留心	1995	2136	1741
留心	1994	2294	1792
留心	1993	2862	2169
留心	1992	2302	1815
留心	1991	2144	1642
留心	1990	2341	1756
留心	1989	2678	2034
留心	1988	2644	2122
留心	1987	2510	2044
留心	1986	3150	2386
留心	1985	3202	2405
留心	1984	3288	2434
留心	1983	2763	2019
留心	1982	2631	1948
留心	1981	3061	2113
留心	1980	2216	1591
留心	1979	1638	1176
留心	1978	556	467
留心	1977	268	198
留心	1976	232	189
留心	1975	144	117
留心	1974	100	85
留心	1973	364	270
留心	1972	132	99
留心	1971	14	14
留心	1970	10	10
留心	1969	8	6
留心	1968	6	6
留心	1967	16	14
留心	1966	56	49
留心	1965	84	81
留心	1964	148	121
留心	1963	142	117
留心	1962	200	165
留心	1961	82	68
留心	1960	48	43
留心	1959	242	184
留心	1958	140	123
留心	1957	176	132
留心	1956	204	158
留心	1955	54	46
留心	1954	10	10
留心	1953	12	11
留心	1952	4	4
留心	1951	2	2
留心	1950	4	4
留心	1949	2	2
留心	1948	14	4
留心	1947	2	2
留心	1946	2	2
留心	1945	2	2
留心	1944	2	2
留心	1943	2	2
留心	1938	24	13
留心	1937	12	8
留心	1936	4	4
留心	1935	4	4
留心	1933	2	2
留心	1932	4	4
留心	1930	2	2
留心	1929	6	6
留心	1928	2	2
留心	1927	6	6
留心	1926	8	7
留心	1923	4	3
留心	1921	4	4
留心	1909	2	2
留心	1903	2	2
留心	1901	2	2
留心	1900	6	3
留意	year	sum(match_count)	sum(volume_count)
留意	2000	5518	3315
留意	1999	5260	3207
留意	1998	6128	3485
留意	1997	4510	2723
留意	1996	4504	2645
留意	1995	3756	2367
留意	1994	3726	2337
留意	1993	4206	2704
留意	1992	3428	2228
留意	1991	3048	2055
留意	1990	3170	2052
留意	1989	3678	2380
留意	1988	3456	2316
留意	1987	3284	2275
留意	1986	3352	2364
留意	1985	3880	2504
留意	1984	3488	2376
留意	1983	3010	1957
留意	1982	2506	1724
留意	1981	2446	1630
留意	1980	1872	1288
留意	1979	1360	1024
留意	1978	534	388
留意	1977	202	134
留意	1976	132	104
留意	1975	184	132
留意	1974	112	80
留意	1973	106	98
留意	1972	54	44
留意	1971	34	20
留意	1970	18	16
留意	1969	18	18
留意	1968	2	2
留意	1967	8	6
留意	1966	54	38
留意	1965	142	116
留意	1964	144	114
留意	1963	140	118
留意	1962	192	160
留意	1961	104	90
留意	1960	88	60
留意	1959	162	132
留意	1958	138	122
留意	1957	220	178
留意	1956	162	132
留意	1955	26	26
留意	1954	12	8
留意	1953	24	16
留意	1952	4	4
留意	1951	2	2
留意	1949	4	4
留意	1948	6	6
留意	1945	4	2
留意	1939	4	4
留意	1938	6	4
留意	1936	4	4
留意	1935	4	4
留意	1933	2	2
留意	1932	2	2
留意	1931	4	4
留意	1930	12	6
留意	1929	6	6
留意	1928	4	2
留意	1927	12	6
留意	1926	2	2
留意	1924	4	4
留意	1923	4	4
留意	1914	2	2
留意	1900	8	6
买账	year	sum(match_count)	sum(volume_count)
买账	2000	86	84
买账	1999	64	64
买账	1998	34	34
买账	1997	20	20
买账	1996	26	26
买账	1995	2	2
买账	1994	29	27
买账	1993	12	12
买账	1992	14	14
买账	1991	16	16
买账	1990	22	22
买账	1989	28	28
买账	1988	24	24
买账	1987	18	18
买账	1986	8	8
买账	1985	22	22
买账	1984	28	28
买账	1983	18	18
买账	1982	28	28
买账	1981	6	6
买账	1980	4	4
买账	1979	10	10
买账	1978	14	14
买账	1977	14	14
买账	1975	4	4
买账	1974	18	18
买账	1973	8	8
买账	1972	8	8
满	year	sum(match_count)	sum(volume_count)
满	2000	87548	21100
满	1999	83706	19581
满	1998	83632	18919
满	1997	71804	16557
满	1996	67504	16402
满	1995	70448	16827
满	1994	76392	17099
满	1993	89192	19338
满	1992	74964	16989
满	1991	66614	15786
满	1990	60134	15351
满	1989	64594	17453
满	1988	71992	19145
满	1987	63316	18156
满	1986	58060	16864
满	1985	60862	17652
满	1984	53360	16438
满	1983	45028	13549
满	1982	40386	12190
满	1981	38458	11123
满	1980	27566	8863
满	1979	22358	7761
满	1978	9244	3950
满	1977	5016	2270
满	1976	2968	1494
满	1975	3622	1858
满	1974	2598	1372
满	1973	2598	1285
满	1972	2220	950
满	1971	1040	476
满	1970	542	283
满	1969	478	195
满	1968	248	124
满	1967	208	142
满	1966	1538	566
满	1965	2466	1016
满	1964	2692	1204
满	1963	2908	1228
满	1962	3168	1309
满	1961	1756	797
满	1960	1454	604
满	1959	3546	1635
满	1958	3720	1698
满	1957	4280	1823
满	1956	2710	1352
满	1955	1818	457
满	1954	184	60
满	1953	204	76
满	1952	70	57
满	1951	134	59
满	1950	158	56
满	1949	608	93
满	1948	84	46
满	1947	60	25
满	1946	34	23
满	1945	50	15
满	1944	24	8
满	1943	2	2
满	1942	6	4
满	1941	24	20
满	1940	6	6
满	1939	36	26
满	1938	48	23
满	1937	38	32
满	1936	218	120
满	1935	58	41
满	1934	36	32
满	1933	60	39
满	1932	48	26
满	1931	36	25
满	1930	70	35
满	1929	20	20
满	1928	44	17
满	1927	28	16
满	1926	12	9
满	1925	8	4
满	1924	30	23
满	1923	12	9
满	1922	8	8
满	1921	12	10
满	1916	2	2
满	1915	10	10
满	1914	4	4
满	1912	4	3
满	1909	4	4
满	1908	2	2
满	1906	2	2
满	1904	6	6
满	1903	10	8
满	1900	278	57
满面春风	year	sum(match_count)	sum(volume_count)
满面春风	2000	14	13
满面春风	1999	31	31
满面春风	1998	12	12
满面春风	1997	19	19
满面春风	1996	16	16
满面春风	1995	6	6
满面春风	1994	30	30
满面春风	1993	18	18
满面春风	1992	24	24
满面春风	1991	10	10
满面春风	1990	6	6
满面春风	1989	2	2
满面春风	1988	8	8
满面春风	1987	10	10
满面春风	1986	10	10
满面春风	1985	20	18
满面春风	1984	16	16
满面春风	1983	8	8
满面春风	1982	10	10
满面春风	1981	12	12
满面春风	1980	4	4
满面春风	1979	6	6
满面春风	1978	8	8
满面春风	1976	3	3
满面春风	1972	2	2
满面春风	1956	2	2
满意	year	sum(match_count)	sum(volume_count)
满意	2000	115590	17804
满意	1999	104564	16588
满意	1998	107736	16155
满意	1997	86156	13885
满意	1996	85160	13926
满意	1995	76244	14522
满意	1994	77208	13848
满意	1993	86900	15783
满意	1992	76690	13926
满意	1991	64834	12934
满意	1990	61664	12478
满意	1989	71276	14723
满意	1988	73102	15885
满意	1987	68140	14940
满意	1986	64858	13795
满意	1985	68304	14699
满意	1984	62782	13756
满意	1983	54246	11167
满意	1982	48252	10047
满意	1981	42128	8912
满意	1980	31734	7129
满意	1979	26458	6267
满意	1978	10588	3226
满意	1977	5856	1807
满意	1976	3444	1101
满意	1975	3446	1237
满意	1974	2838	957
满意	1973	3300	1017
满意	1972	2942	777
满意	1971	1498	357
满意	1970	406	210
满意	1969	294	136
满意	1968	106	81
满意	1967	314	114
满意	1966	1670	509
满意	1965	2850	953
满意	1964	3350	1002
满意	1963	3518	1099
满意	1962	4220	1257
满意	1961	1892	634
满意	1960	1828	621
满意	1959	4062	1598
满意	1958	4988	1744
满意	1957	5506	1860
满意	1956	3952	1490
满意	1955	2036	490
满意	1954	182	91
满意	1953	344	85
满意	1952	294	89
满意	1951	194	64
满意	1950	84	48
满意	1949	180	62
满意	1948	88	30
满意	1947	52	34
满意	1946	28	17
满意	1945	68	16
满意	1944	4	4
满意	1943	10	4
满意	1942	2	2
满意	1941	8	6
满意	1940	16	11
满意	1939	64	33
满意	1938	66	23
满意	1937	48	30
满意	1936	100	41
满意	1935	26	22
满意	1934	26	16
满意	1933	64	29
满意	1932	36	21
满意	1931	34	25
满意	1930	54	33
满意	1929	18	16
满意	1928	12	9
满意	1927	28	16
满意	1926	16	14
满意	1925	8	5
满意	1924	18	10
满意	1923	28	12
满意	1922	4	2
满意	1921	16	10
满意	1920	2	2
满意	1916	4	2
满意	1915	4	2
满意	1913	2	2
满意	1912	8	3
满意	1903	16	4
满意	1900	116	31
满足	year	sum(match_count)	sum(volume_count)
满足	2000	350320	21913
满足	1999	317612	20283
满足	1998	307770	19188
满足	1997	266768	16788
满足	1996	275012	17152
满足	1995	261880	18000
满足	1994	301068	18064
满足	1993	334622	19742
满足	1992	307534	17743
满足	1991	289110	16935
满足	1990	267078	16563
满足	1989	293652	19453
满足	1988	339492	21300
满足	1987	303840	19700
满足	1986	274452	17945
满足	1985	277498	18812
满足	1984	233880	17846
满足	1983	213832	14554
满足	1982	188566	13276
满足	1981	164728	11435
满足	1980	97698	9143
满足	1979	61464	8012
满足	1978	21978	4013
满足	1977	11746	2253
满足	1976	7746	1690
满足	1975	11386	2155
满足	1974	7898	1600
满足	1973	6784	1525
满足	1972	5468	1043
满足	1971	2212	507
满足	1970	1164	322
满足	1969	572	193
满足	1968	298	140
满足	1967	628	201
满足	1966	3766	751
满足	1965	8344	1217
满足	1964	10168	1370
满足	1963	9528	1405
满足	1962	10652	1670
满足	1961	4316	812
满足	1960	6390	889
满足	1959	14614	2198
满足	1958	16670	2664
满足	1957	14606	2864
满足	1956	12504	2629
满足	1955	4950	763
满足	1954	502	145
满足	1953	556	156
满足	1952	1372	139
满足	1951	324	91
满足	1950	232	99
满足	1949	1426	128
满足	1948	144	60
满足	1947	84	45
满足	1946	24	16
满足	1945	116	24
满足	1944	14	6
满足	1943	12	7
满足	1942	2	2
满足	1941	26	23
满足	1940	18	13
满足	1939	118	48
满足	1938	68	31
满足	1937	110	48
满足	1936	264	109
满足	1935	74	37
满足	1934	74	39
满足	1933	112	54
满足	1932	138	41
满足	1931	60	33
满足	1930	126	61
满足	1929	78	39
满足	1928	24	11
满足	1927	36	18
满足	1926	36	24
满足	1925	82	16
满足	1924	22	12
满足	1923	116	15
满足	1921	106	14
满足	1920	4	3
满足	1915	2	2
满足	1913	2	2
满足	1912	50	2
满足	1903	16	5
满足	1900	518	54
眉飞色舞	year	sum(match_count)	sum(volume_count)
眉飞色舞	2000	32	32
眉飞色舞	1999	28	28
眉飞色舞	1998	46	46
眉飞色舞	1997	27	27
眉飞色舞	1996	32	32
眉飞色舞	1995	30	29
眉飞色舞	1994	20	20
眉飞色舞	1993	53	53
眉飞色舞	1992	16	16
眉飞色舞	1991	16	14
眉飞色舞	1990	36	36
眉飞色舞	1989	12	12
眉飞色舞	1988	26	26
眉飞色舞	1987	42	39
眉飞色舞	1986	32	24
眉飞色舞	1985	52	52
眉飞色舞	1984	54	54
眉飞色舞	1983	26	26
眉飞色舞	1982	46	46
眉飞色舞	1981	28	28
眉飞色舞	1980	2	2
眉飞色舞	1979	30	30
眉飞色舞	1978	14	14
眉飞色舞	1977	6	6
眉飞色舞	1975	6	6
眉飞色舞	1972	4	4
眉飞色舞	1965	2	2
眉飞色舞	1963	2	2
眉飞色舞	1962	4	4
眉飞色舞	1958	4	4
眉飞色舞	1956	2	2
美	year	sum(match_count)	sum(volume_count)
美	2000	585170	25152
美	1999	548394	23660
美	1998	576770	22531
美	1997	473922	19715
美	1996	441406	19817
美	1995	433732	20674
美	1994	417448	20563
美	1993	446544	22607
美	1992	400440	20258
美	1991	379616	19025
美	1990	380742	19014
美	1989	425410	21933
美	1988	454004	23814
美	1987	426434	22206
美	1986	334102	20614
美	1985	398686	21333
美	1984	374512	20007
美	1983	303530	16306
美	1982	263712	14559
美	1981	211198	12827
美	1980	130382	9886
美	1979	83812	7842
美	1978	22748	3666
美	1977	18388	2261
美	1976	10350	1516
美	1975	10774	1814
美	1974	8104	1475
美	1973	9326	1418
美	1972	11782	1126
美	1971	22166	841
美	1970	8998	515
美	1969	3224	443
美	1968	2184	365
美	1967	2250	343
美	1966	9524	869
美	1965	29310	1479
美	1964	21884	1639
美	1963	24814	1732
美	1962	22350	1998
美	1961	10808	1016
美	1960	10026	1012
美	1959	19626	2280
美	1958	22030	2355
美	1957	24966	2796
美	1956	10454	1952
美	1955	7222	632
美	1954	1116	161
美	1953	1228	156
美	1952	326	134
美	1951	606	132
美	1950	618	143
美	1949	1520	146
美	1948	272	107
美	1947	230	60
美	1946	78	30
美	1945	202	29
美	1944	10	8
美	1943	28	16
美	1942	48	17
美	1941	92	40
美	1940	72	30
美	1939	200	49
美	1938	168	44
美	1937	190	79
美	1936	1256	152
美	1935	216	112
美	1934	118	84
美	1933	192	79
美	1932	192	72
美	1931	196	59
美	1930	208	81
美	1929	84	45
美	1928	88	35
美	1927	182	25
美	1926	60	30
美	1925	16	14
美	1924	92	60
美	1923	56	29
美	1922	14	7
美	1921	98	32
美	1920	6	4
美	1919	4	4
美	1918	6	6
美	1917	2	2
美	1916	18	6
美	1915	16	10
美	1914	2	2
美	1913	8	6
美	1912	52	7
美	1911	4	4
美	1909	2	2
美	1908	10	9
美	1907	4	4
美	1906	22	4
美	1905	4	3
美	1904	16	14
美	1903	54	12
美	1902	4	4
美	1901	12	9
美	1900	966	55
美滋滋	year	sum(match_count)	sum(volume_count)
美滋滋	2000	18	18
美滋滋	1999	28	28
美滋滋	1998	28	28
美滋滋	1997	18	18
美滋滋	1996	12	12
美滋滋	1995	10	10
美滋滋	1994	20	20
美滋滋	1993	28	28
美滋滋	1992	16	16
美滋滋	1991	8	8
美滋滋	1990	10	10
美滋滋	1989	12	12
美滋滋	1988	16	16
美滋滋	1987	20	20
美滋滋	1986	20	20
美滋滋	1985	30	30
美滋滋	1984	18	18
美滋滋	1983	16	16
美滋滋	1982	16	16
美滋滋	1981	2	2
美滋滋	1980	22	22
美滋滋	1979	4	4
美滋滋	1978	14	14
美滋滋	1977	4	4
梦寐以求	year	sum(match_count)	sum(volume_count)
梦寐以求	2000	4174	2918
梦寐以求	1999	4045	2739
梦寐以求	1998	4058	2695
梦寐以求	1997	3542	2379
梦寐以求	1996	3308	2340
梦寐以求	1995	3419	2377
梦寐以求	1994	3347	2270
梦寐以求	1993	3848	2712
梦寐以求	1992	3102	2179
梦寐以求	1991	3122	2129
梦寐以求	1990	2550	1826
梦寐以求	1989	3030	2282
梦寐以求	1988	3073	2324
梦寐以求	1987	2857	2091
梦寐以求	1986	2731	2020
梦寐以求	1985	2898	2066
梦寐以求	1984	2800	2028
梦寐以求	1983	2556	1836
梦寐以求	1982	2160	1543
梦寐以求	1981	2112	1490
梦寐以求	1980	1392	1012
梦寐以求	1979	1038	818
梦寐以求	1978	438	323
梦寐以求	1977	268	208
梦寐以求	1976	222	176
梦寐以求	1975	256	176
梦寐以求	1974	172	141
梦寐以求	1973	74	60
梦寐以求	1972	42	42
梦寐以求	1971	36	34
梦寐以求	1970	42	20
梦寐以求	1969	21	16
梦寐以求	1968	2	2
梦寐以求	1967	20	10
梦寐以求	1966	52	44
梦寐以求	1965	74	72
梦寐以求	1964	90	70
梦寐以求	1963	124	109
梦寐以求	1962	80	74
梦寐以求	1961	28	28
梦寐以求	1960	56	45
梦寐以求	1959	75	65
梦寐以求	1958	106	102
梦寐以求	1957	78	70
梦寐以求	1956	18	16
梦寐以求	1955	18	18
梦寐以求	1954	2	2
梦寐以求	1953	2	2
梦寐以求	1952	2	2
梦寐以求	1951	16	6
梦寐以求	1949	4	4
梦寐以求	1945	2	2
梦寐以求	1944	2	2
梦寐以求	1939	2	2
梦寐以求	1936	4	2
梦寐以求	1900	2	2
梦想	year	sum(match_count)	sum(volume_count)
梦想	2000	31176	8209
梦想	1999	28946	7613
梦想	1998	27336	7290
梦想	1997	22372	5983
梦想	1996	19488	5781
梦想	1995	18632	6087
梦想	1994	16298	5125
梦想	1993	18678	6209
梦想	1992	14352	5095
梦想	1991	12112	4492
梦想	1990	10562	4209
梦想	1989	12258	5096
梦想	1988	11508	5123
梦想	1987	10464	4804
梦想	1986	10678	4692
梦想	1985	11722	5208
梦想	1984	11140	5218
梦想	1983	9074	4321
梦想	1982	8150	3790
梦想	1981	7058	3401
梦想	1980	5498	2893
梦想	1979	4796	2560
梦想	1978	1740	1098
梦想	1977	936	684
梦想	1976	904	586
梦想	1975	1176	701
梦想	1974	1236	741
梦想	1973	688	444
梦想	1972	654	363
梦想	1971	264	154
梦想	1970	176	82
梦想	1969	122	69
梦想	1968	44	20
梦想	1967	134	61
梦想	1966	418	215
梦想	1965	444	283
梦想	1964	510	353
梦想	1963	702	398
梦想	1962	858	458
梦想	1961	364	245
梦想	1960	442	265
梦想	1959	1086	636
梦想	1958	920	562
梦想	1957	814	458
梦想	1956	282	198
梦想	1955	150	90
梦想	1954	30	13
梦想	1953	34	18
梦想	1952	6	3
梦想	1951	46	13
梦想	1950	22	5
梦想	1949	28	19
梦想	1948	2	2
梦想	1945	24	5
梦想	1943	2	2
梦想	1939	4	4
梦想	1938	14	9
梦想	1937	4	2
梦想	1936	16	7
梦想	1935	2	2
梦想	1933	4	2
梦想	1932	8	7
梦想	1931	2	2
梦想	1930	8	5
梦想	1927	8	4
梦想	1926	4	4
梦想	1924	6	4
梦想	1923	16	5
梦想	1922	4	2
梦想	1921	2	2
梦想	1900	36	9
迷	year	sum(match_count)	sum(volume_count)
迷	2000	5268	3200
迷	1999	4584	2966
迷	1998	4436	2816
迷	1997	4408	2560
迷	1996	3838	2405
迷	1995	3456	2322
迷	1994	3226	2178
迷	1993	3798	2509
迷	1992	2926	2003
迷	1991	2474	1758
迷	1990	2922	1899
迷	1989	3028	2156
迷	1988	3310	2316
迷	1987	3002	2164
迷	1986	3034	2199
迷	1985	3046	2136
迷	1984	2870	2107
迷	1983	2538	1822
迷	1982	2356	1724
迷	1981	1786	1370
迷	1980	1468	1137
迷	1979	1034	855
迷	1978	498	397
迷	1977	274	223
迷	1976	132	118
迷	1975	238	199
迷	1974	166	135
迷	1973	180	120
迷	1972	180	135
迷	1971	40	31
迷	1970	50	43
迷	1969	18	17
迷	1968	8	8
迷	1967	16	16
迷	1966	80	72
迷	1965	114	101
迷	1964	134	114
迷	1963	178	154
迷	1962	176	150
迷	1961	66	57
迷	1960	80	72
迷	1959	252	191
迷	1958	250	221
迷	1957	230	200
迷	1956	232	190
迷	1955	44	34
迷	1954	12	7
迷	1953	6	6
迷	1952	6	6
迷	1951	26	14
迷	1949	2	2
迷	1948	2	2
迷	1945	2	2
迷	1941	2	2
迷	1939	2	2
迷	1936	10	10
迷	1933	4	4
迷	1931	2	2
迷	1930	4	4
迷	1929	4	4
迷	1928	2	2
迷	1924	6	6
迷	1922	2	2
迷	1900	4	3
迷恋	year	sum(match_count)	sum(volume_count)
迷恋	2000	4519	2695
迷恋	1999	4156	2604
迷恋	1998	3892	2437
迷恋	1997	3650	2199
迷恋	1996	3361	2129
迷恋	1995	2915	1923
迷恋	1994	3045	1941
迷恋	1993	3371	2232
迷恋	1992	2802	1845
迷恋	1991	2379	1661
迷恋	1990	2545	1761
迷恋	1989	2746	1926
迷恋	1988	2764	1977
迷恋	1987	2360	1778
迷恋	1986	2626	1866
迷恋	1985	2484	1882
迷恋	1984	2392	1797
迷恋	1983	1650	1306
迷恋	1982	1932	1397
迷恋	1981	1562	1211
迷恋	1980	970	780
迷恋	1979	646	567
迷恋	1978	176	144
迷恋	1977	90	88
迷恋	1976	54	54
迷恋	1975	54	47
迷恋	1974	48	36
迷恋	1973	30	26
迷恋	1972	110	61
迷恋	1971	14	10
迷恋	1970	10	7
迷恋	1968	2	2
迷恋	1967	6	6
迷恋	1966	74	73
迷恋	1965	44	42
迷恋	1964	114	89
迷恋	1963	96	82
迷恋	1962	68	58
迷恋	1961	46	40
迷恋	1960	46	42
迷恋	1959	62	57
迷恋	1958	136	118
迷恋	1957	94	87
迷恋	1956	56	52
迷恋	1955	116	70
迷恋	1954	2	2
迷恋	1953	2	2
迷恋	1951	4	4
迷恋	1950	2	2
迷恋	1947	2	2
迷恋	1946	2	2
迷恋	1945	2	2
迷恋	1900	2	2
鸣谢	year	sum(match_count)	sum(volume_count)
鸣谢	2000	24	24
鸣谢	1999	26	25
鸣谢	1998	26	26
鸣谢	1997	14	14
鸣谢	1996	14	14
鸣谢	1995	18	18
鸣谢	1994	12	12
鸣谢	1993	16	16
鸣谢	1992	2	2
鸣谢	1991	10	10
鸣谢	1990	6	4
鸣谢	1989	4	4
鸣谢	1988	10	10
鸣谢	1987	26	24
鸣谢	1986	10	10
鸣谢	1982	4	4
鸣谢	1981	4	4
膜拜	year	sum(match_count)	sum(volume_count)
膜拜	2000	98	93
膜拜	1999	123	106
膜拜	1998	128	119
膜拜	1997	62	62
膜拜	1996	110	92
膜拜	1995	104	87
膜拜	1994	118	110
膜拜	1993	100	94
膜拜	1992	70	68
膜拜	1991	72	68
膜拜	1990	78	75
膜拜	1989	112	102
膜拜	1988	121	116
膜拜	1987	80	75
膜拜	1986	54	53
膜拜	1985	114	93
膜拜	1984	46	44
膜拜	1983	56	55
膜拜	1982	67	67
